tau,S_central,p_low,p_high,rows_low,rows_high,denominator_weight,local_slope,normalized_weight,run,protocol,n
8,7,0.23999999999999999,0.26000000000000001,102,10,2.6086956521739175,0.0086274509803921443,9.6444061308188642e-05,primary,random_pauli,128
8,7,0.25,0.26000000000000001,35,10,0.22378516624040959,0.1142857142857142,8.2733876122220639e-06,primary,random_pauli,128
8,8,0.20000000000000001,0.22,120,120,48.813559322033839,-0.050000000000000044,0.0018046481980379652,primary,random_pauli,128
8,8,0.20000000000000001,0.23999999999999999,120,38,61.830508474576199,-0.088421052631579011,0.0022858877175147558,primary,random_pauli,128
8,8,0.20000000000000001,0.25,120,17,43.22033898305083,-0.023058823529411764,0.0015978655920127829,primary,random_pauli,128
8,8,0.22,0.23999999999999999,120,38,15.45762711864405,-0.12684210526315798,0.00057147192937868896,primary,random_pauli,128
8,8,0.22,0.25,120,17,15.559322033898306,-0.0050980392156862548,0.00057523161312460214,primary,random_pauli,128
8,8,0.23999999999999999,0.25,38,17,0.54745762711864498,0.23839009287925683,2.023963083216196e-05,primary,random_pauli,128
10,0,0.26000000000000001,0.27000000000000002,21,39,0.41363636363636441,-0.093772893772893801,1.529222881197264e-05,primary,random_pauli,128
10,0,0.26000000000000001,0.28000000000000003,21,66,2.8000000000000052,-0.023809523809523815,0.00010351662580412249,primary,random_pauli,128
10,0,0.26000000000000001,0.29999999999999999,21,125,21.21212121212119,-0.013104761904761904,0.00078421686215244082,primary,random_pauli,128
10,0,0.26000000000000001,0.34000000000000002,21,244,165.62424242424248,-0.012099921935987506,0.0061231652596862663,primary,random_pauli,128
10,0,0.27000000000000002,0.28000000000000003,39,66,1.3000000000000023,0.04615384615384617,4.806129055191401e-05,primary,random_pauli,128
10,0,0.27000000000000002,0.29999999999999999,39,125,22.15909090909086,0.013784615384615447,0.00081922654349853095,primary,random_pauli,128
10,0,0.27000000000000002,0.34000000000000002,39,244,235.49696969696973,-0.00043235453071517003,0.0087063756036164074,primary,random_pauli,128
10,0,0.28000000000000003,0.29999999999999999,66,125,16.666666666666604,-0.0023999999999999621,0.0006161703916912018,primary,random_pauli,128
10,0,0.28000000000000003,0.34000000000000002,66,244,292.79999999999995,-0.0081967213114753999,0.010824881441231072,primary,random_pauli,128
10,0,0.29999999999999999,0.34000000000000002,125,244,246.46464646464693,-0.011095081967213111,0.0091118530650093395,primary,random_pauli,128
10,1,0.23999999999999999,0.25,11,43,0.1201727642276425,0.021987315010570808,4.4428139522856727e-06,primary,random_pauli,128
10,1,0.23999999999999999,0.26000000000000001,11,66,0.73780487804878181,-0.072727272727272654,2.7276811241939938e-05,primary,random_pauli,128
10,1,0.23999999999999999,0.27000000000000002,11,120,3.0182926829268348,0.001515151515151542,0.0001115869550806634,primary,random_pauli,128
10,1,0.23999999999999999,0.28000000000000003,11,173,7.7357723577235911,-0.031739358906988938,0.0002859932330215521,primary,random_pauli,128
10,1,0.23999999999999999,0.29999999999999999,11,244,24.54878048780488,-0.029706905116741178,0.00090757390132272734,primary,random_pauli,128
10,1,0.23999999999999999,0.34000000000000002,11,327,91.387195121951294,-0.028490408673894903,0.0033786050288311937,primary,random_pauli,128
10,1,0.25,0.26000000000000001,43,66,0.72103658536585502,-0.16744186046511614,2.6656883713714033e-05,primary,random_pauli,128
10,1,0.25,0.27000000000000002,43,120,5.2439024390243993,-0.0087209302325580926,0.0001938682451906475,primary,random_pauli,128
10,1,0.25,0.28000000000000003,43,173,17.009908536585396,-0.049648250212842186,0.00062886012033716283,primary,random_pauli,128
10,1,0.25,0.29999999999999999,43,244,66.641260162601597,-0.040045749142203588,0.0024637422826311399,primary,random_pauli,128
10,1,0.25,0.34000000000000002,43,327,289.36509146341473,-0.034099044638835542,0.010697892104926401,primary,random_pauli,128
10,1,0.26000000000000001,0.27000000000000002,66,120,2.0121951219512231,0.14999999999999994,7.4391303387108919e-05,primary,random_pauli,128
